
______________________________________________________________________

HWSync1 -SimSyA- 30/04/2015 17:05:54,20747

<TDX N°1>	<TDX N°2>	<TDX N°3>	<TDX N°4>	<TDX N°5>	<TDX N°6>	<TDX N°7>	<TDX N°8>	<TDX N°9>	<TDX N°10>	<TDX N°11>	<TDX N°12>	<TDX N°13>	<TDX N°14>	<TDX N°15>	<TDX N°16>
+00,480000	+00,480000	+00,480000	+00,480000	+00,480000	+00,480000	+00,480000	+00,480000	+00,480000	+00,480000	+00,480000	+00,480000	+00,480000	+00,480000	+00,480000	+00,480000
+00,490000	+00,490000	+00,490000	+00,490000	+00,490000	+00,490000	+00,490000	+00,490000	+00,490000	+00,490000	+00,490000	+00,490000	+00,490000	+00,490000	+00,490000	+00,490000
+00,500000	+00,500000	+00,500000	+00,500000	+00,500000	+00,500000	+00,500000	+00,500000	+00,500000	+00,500000	+00,500000	+00,500000	+00,500000	+00,500000	+00,500000	+00,500000
-00,500000	-00,500000	-00,500000	-00,500000	-00,500000	-00,500000	-00,500000	-00,500000	-00,500000	-00,500000	-00,500000	-00,500000	-00,500000	-00,500000	-00,500000	-00,500000
-00,490000	-00,490000	-00,490000	-00,490000	-00,490000	-00,490000	-00,490000	-00,490000	-00,490000	-00,490000	-00,490000	-00,490000	-00,490000	-00,490000	-00,490000	-00,490000
-00,480000	-00,480000	-00,480000	-00,480000	-00,480000	-00,480000	-00,480000	-00,480000	-00,480000	-00,480000	-00,480000	-00,480000	-00,480000	-00,480000	-00,480000	-00,480000
-00,470000	-00,470000	-00,470000	-00,470000	-00,470000	-00,470000	-00,470000	-00,470000	-00,470000	-00,470000	-00,470000	-00,470000	-00,470000	-00,470000	-00,470000	-00,470000
-00,460000	-00,460000	-00,460000	-00,460000	-00,460000	-00,460000	-00,460000	-00,460000	-00,460000	-00,460000	-00,460000	-00,460000	-00,460000	-00,460000	-00,460000	-00,460000
-00,450000	-00,450000	-00,450000	-00,450000	-00,450000	-00,450000	-00,450000	-00,450000	-00,450000	-00,450000	-00,450000	-00,450000	-00,450000	-00,450000	-00,450000	-00,450000
-00,440000	-00,440000	-00,440000	-00,440000	-00,440000	-00,440000	-00,440000	-00,440000	-00,440000	-00,440000	-00,440000	-00,440000	-00,440000	-00,440000	-00,440000	-00,440000
-00,430000	-00,430000	-00,430000	-00,430000	-00,430000	-00,430000	-00,430000	-00,430000	-00,430000	-00,430000	-00,430000	-00,430000	-00,430000	-00,430000	-00,430000	-00,430000
-00,420000	-00,420000	-00,420000	-00,420000	-00,420000	-00,420000	-00,420000	-00,420000	-00,420000	-00,420000	-00,420000	-00,420000	-00,420000	-00,420000	-00,420000	-00,420000
-00,410000	-00,410000	-00,410000	-00,410000	-00,410000	-00,410000	-00,410000	-00,410000	-00,410000	-00,410000	-00,410000	-00,410000	-00,410000	-00,410000	-00,410000	-00,410000
-00,400000	-00,400000	-00,400000	-00,400000	-00,400000	-00,400000	-00,400000	-00,400000	-00,400000	-00,400000	-00,400000	-00,400000	-00,400000	-00,400000	-00,400000	-00,400000
-00,390000	-00,390000	-00,390000	-00,390000	-00,390000	-00,390000	-00,390000	-00,390000	-00,390000	-00,390000	-00,390000	-00,390000	-00,390000	-00,390000	-00,390000	-00,390000
-00,380000	-00,380000	-00,380000	-00,380000	-00,380000	-00,380000	-00,380000	-00,380000	-00,380000	-00,380000	-00,380000	-00,380000	-00,380000	-00,380000	-00,380000	-00,380000
-00,370000	-00,370000	-00,370000	-00,370000	-00,370000	-00,370000	-00,370000	-00,370000	-00,370000	-00,370000	-00,370000	-00,370000	-00,370000	-00,370000	-00,370000	-00,370000
-00,360000	-00,360000	-00,360000	-00,360000	-00,360000	-00,360000	-00,360000	-00,360000	-00,360000	-00,360000	-00,360000	-00,360000	-00,360000	-00,360000	-00,360000	-00,360000
-00,350000	-00,350000	-00,350000	-00,350000	-00,350000	-00,350000	-00,350000	-00,350000	-00,350000	-00,350000	-00,350000	-00,350000	-00,350000	-00,350000	-00,350000	-00,350000
-00,340000	-00,340000	-00,340000	-00,340000	-00,340000	-00,340000	-00,340000	-00,340000	-00,340000	-00,340000	-00,340000	-00,340000	-00,340000	-00,340000	-00,340000	-00,340000
-00,330000	-00,330000	-00,330000	-00,330000	-00,330000	-00,330000	-00,330000	-00,330000	-00,330000	-00,330000	-00,330000	-00,330000	-00,330000	-00,330000	-00,330000	-00,330000
-00,320000	-00,320000	-00,320000	-00,320000	-00,320000	-00,320000	-00,320000	-00,320000	-00,320000	-00,320000	-00,320000	-00,320000	-00,320000	-00,320000	-00,320000	-00,320000
-00,310000	-00,310000	-00,310000	-00,310000	-00,310000	-00,310000	-00,310000	-00,310000	-00,310000	-00,310000	-00,310000	-00,310000	-00,310000	-00,310000	-00,310000	-00,310000
-00,300000	-00,300000	-00,300000	-00,300000	-00,300000	-00,300000	-00,300000	-00,300000	-00,300000	-00,300000	-00,300000	-00,300000	-00,300000	-00,300000	-00,300000	-00,300000
-00,290000	-00,290000	-00,290000	-00,290000	-00,290000	-00,290000	-00,290000	-00,290000	-00,290000	-00,290000	-00,290000	-00,290000	-00,290000	-00,290000	-00,290000	-00,290000
-00,280000	-00,280000	-00,280000	-00,280000	-00,280000	-00,280000	-00,280000	-00,280000	-00,280000	-00,280000	-00,280000	-00,280000	-00,280000	-00,280000	-00,280000	-00,280000
 30/04/2015 17:06:12,24750
Tiempo de Adquisición: 18,040032 [seg]
Cantidad de Muestras: 174 [muestras]
Tasa de Muestreo: 9,645216 [muestras/seg]
